store_code_uc,year,parent_code,retailer_code,channel_code,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,dma_code,dma_descr
7826021,2012,111,111,F,284.0,37.0,NC,129.0,NEW HANOVER,550.0,WILMINGTON NC
7826473,2012,89,89,F,440.0,39.0,OH,7.0,ASHTABULA,510.0,CLEVELAND OH
7826528,2012,130,130,F,386.0,28.0,MS,33.0,DE SOTO,640.0,MEMPHIS TN
7826903,2012,257,257,F,305.0,13.0,GA,111.0,FANNIN,524.0,ATLANTA GA
7827768,2012,136,866,F,337.0,12.0,FL,103.0,PINELLAS,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
7827868,2012,158,158,F,983.0,53.0,WA,35.0,KITSAP,819.0,SEATTLE-TACOMA WA
7827904,2012,130,130,F,300.0,13.0,GA,135.0,GWINNETT,524.0,ATLANTA GA
7827981,2012,4901,4901,D,232.0,51.0,VA,87.0,HENRICO,556.0,RICHMOND-PETERSBURG VA
7828574,2012,32,32,F,984.0,53.0,WA,53.0,PIERCE,819.0,SEATTLE-TACOMA WA
7829480,2012,158,158,F,984.0,53.0,WA,53.0,PIERCE,819.0,SEATTLE-TACOMA WA
7829725,2012,32,32,F,853.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
7829883,2012,158,158,F,986.0,53.0,WA,11.0,CLARK,820.0,PORTLAND OR
7830245,2012,174,174,F,539.0,55.0,WI,39.0,FOND DU LAC,658.0,GREEN BAY-APPLETON WI
7830407,2012,5851,5851,M,346.0,12.0,FL,101.0,PASCO,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
7830743,2012,4901,4901,D,951.0,6.0,CA,85.0,SANTA CLARA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7830762,2012,4904,4904,D,472.0,18.0,IN,79.0,JENNINGS,529.0,LOUISVILLE KY
7830763,2012,4904,4904,D,211.0,24.0,MD,13.0,CARROLL,512.0,BALTIMORE MD
7831857,2012,6904,6919,M,600.0,17.0,IL,97.0,LAKE,602.0,CHICAGO IL
7832422,2012,5851,5851,M,32.0,33.0,NH,15.0,ROCKINGHAM,506.0,BOSTON (MANCHESTER) MA-NH
7832663,2012,6904,6904,M,451.0,39.0,OH,71.0,HIGHLAND,515.0,CINCINNATI OH
7832758,2012,4901,4901,D,907.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7834198,2012,79,79,F,279.0,37.0,NC,53.0,CURRITUCK,544.0,NORFOLK-PORTSMOUTH-NEWPORT NEWS VA
7834388,2012,32,32,F,955.0,6.0,CA,23.0,HUMBOLDT,802.0,EUREKA CA
7835004,2012,79,79,F,279.0,37.0,NC,143.0,PERQUIMANS,544.0,NORFOLK-PORTSMOUTH-NEWPORT NEWS VA
7835176,2012,4901,4901,D,950.0,6.0,CA,85.0,SANTA CLARA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7835443,2012,61,61,F,600.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
7835579,2012,4901,4901,D,945.0,6.0,CA,1.0,ALAMEDA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7835597,2012,32,32,F,945.0,6.0,CA,13.0,CONTRA COSTA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7835707,2012,4904,4904,D,701.0,22.0,LA,51.0,JEFFERSON,622.0,NEW ORLEANS LA
7835933,2012,5851,5851,M,283.0,37.0,NC,163.0,SAMPSON,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
7835982,2012,4901,4901,D,906.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
7836091,2012,8102,8102,C,750.0,48.0,TX,85.0,COLLIN,623.0,DALLAS-FT WORTH TX
7836277,2012,4904,4904,D,934.0,6.0,CA,83.0,SANTA BRBARA,855.0,SANTA BARBARA-SANTA MARIA CA
7836385,2012,4901,4901,D,913.0,6.0,CA,111.0,VENTURA,803.0,LOS ANGELES CA
7836386,2012,5917,5917,C,681.0,31.0,NE,55.0,DOUGLAS,652.0,OMAHA NE
7836806,2012,32,32,F,954.0,6.0,CA,33.0,LAKE,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7836843,2012,4901,4901,D,234.0,51.0,VA,810.0,VIRGINIA BCH,544.0,NORFOLK-PORTSMOUTH-NEWPORT NEWS VA
7837191,2012,4901,4901,D,949.0,6.0,CA,41.0,MARIN,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7837544,2012,89,89,F,152.0,42.0,PA,3.0,ALLEGHENY,508.0,PITTSBURGH PA
7837594,2012,4901,4901,D,906.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7838695,2012,4904,4904,D,300.0,13.0,GA,135.0,GWINNETT,524.0,ATLANTA GA
7838803,2012,4901,4901,D,930.0,6.0,CA,111.0,VENTURA,803.0,LOS ANGELES CA
7839152,2012,6904,6904,M,70.0,34.0,NJ,31.0,PASSAIC,501.0,NEW YORK NY
7839206,2012,4901,4901,D,900.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7839350,2012,5851,5851,M,604.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
7839609,2012,4901,4901,D,927.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
7839840,2012,34,34,F,38.0,33.0,NH,15.0,ROCKINGHAM,506.0,BOSTON (MANCHESTER) MA-NH
7839876,2012,61,61,F,600.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
7840098,2012,248,248,F,327.0,12.0,FL,127.0,VOLUSIA,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
7841248,2012,130,130,F,437.0,39.0,OH,115.0,MORGAN,535.0,COLUMBUS OH
7841787,2012,89,89,F,444.0,39.0,OH,29.0,COLUMBIANA,536.0,YOUNGSTOWN OH
7841842,2012,4901,4901,D,945.0,6.0,CA,13.0,CONTRA COSTA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7842412,2012,6901,6921,M,680.0,31.0,NE,153.0,SARPY,652.0,OMAHA NE
7842620,2012,257,257,F,305.0,13.0,GA,137.0,HABERSHAM,524.0,ATLANTA GA
7842996,2012,858,858,F,902.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7843051,2012,4904,4904,D,334.0,12.0,FL,99.0,PALM BEACH,548.0,WEST PALM BEACH-FT PIERCE FL
7843745,2012,5851,5851,M,883.0,35.0,NM,27.0,LINCOLN,790.0,ALBUQUERQUE-SANTA FE NM
7843748,2012,9,9,F,908.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7843947,2012,4904,4904,D,622.0,17.0,IL,163.0,SAINT CLAIR,609.0,ST LOUIS MO
7844554,2012,9,9,F,891.0,32.0,NV,3.0,CLARK,839.0,LAS VEGAS NV
7844912,2012,4904,4904,D,212.0,24.0,MD,510.0,BALTIMORE CT,512.0,BALTIMORE MD
7844989,2012,89,89,F,442.0,39.0,OH,133.0,PORTAGE,510.0,CLEVELAND OH
7845052,2012,8199,8199,C,770.0,48.0,TX,201.0,HARRIS,618.0,HOUSTON TX
7845251,2012,4901,4901,D,902.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7845279,2012,4904,4904,D,905.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7845681,2012,130,130,F,437.0,39.0,OH,127.0,PERRY,535.0,COLUMBUS OH
7845885,2012,6904,6904,M,117.0,36.0,NY,103.0,SUFFOLK,501.0,NEW YORK NY
7845921,2012,61,61,F,600.0,17.0,IL,97.0,LAKE,602.0,CHICAGO IL
7846057,2012,4901,4901,D,905.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7846460,2012,4901,4901,D,928.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
7846863,2012,4901,4901,D,914.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7847200,2012,9651,9651,L,338.0,12.0,FL,55.0,HIGHLANDS,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
7847669,2012,4901,4901,D,913.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7847900,2012,9104,9104,F,115.0,36.0,NY,59.0,NASSAU,501.0,NEW YORK NY
7848208,2012,4904,4926,D,71.0,34.0,NJ,13.0,ESSEX,501.0,NEW YORK NY
7848303,2012,4904,4904,D,112.0,36.0,NY,47.0,KINGS,501.0,NEW YORK NY
7848942,2012,4904,4904,D,633.0,29.0,MO,183.0,ST CHARLES,609.0,ST LOUIS MO
7849589,2012,4901,4901,D,925.0,6.0,CA,65.0,RIVERSIDE,803.0,LOS ANGELES CA
7849625,2012,32,32,F,945.0,6.0,CA,95.0,SOLANO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
7849933,2012,79,79,F,207.0,24.0,MD,33.0,PRNC GEORGES,511.0,WASHINGTON DC (HAGERSTOWN MD)
7850318,2012,4904,4904,D,115.0,36.0,NY,59.0,NASSAU,501.0,NEW YORK NY
7850424,2012,9651,9651,L,341.0,12.0,FL,21.0,COLLIER,571.0,FT MYERS-NAPLES FL
7850554,2012,4904,4904,D,295.0,45.0,SC,51.0,HORRY,570.0,FLORENCE-MYRTLE BEACH SC
7851497,2012,5851,5851,M,802.0,8.0,CO,31.0,DENVER,751.0,DENVER CO
7851527,2012,4901,4901,D,114.0,36.0,NY,81.0,QUEENS,501.0,NEW YORK NY
7851604,2012,4901,4901,D,928.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
7852102,2012,4901,4901,D,928.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
7852569,2012,4904,4904,D,760.0,48.0,TX,439.0,TARRANT,623.0,DALLAS-FT WORTH TX
7852849,2012,32,32,F,945.0,6.0,CA,13.0,CONTRA COSTA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7853311,2012,4901,4901,D,927.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
7853583,2012,4901,4901,D,445.0,39.0,OH,99.0,MAHONING,536.0,YOUNGSTOWN OH
7853714,2012,4901,4901,D,910.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7854117,2012,4901,4901,D,930.0,6.0,CA,111.0,VENTURA,803.0,LOS ANGELES CA
7854386,2012,5851,5851,M,322.0,12.0,FL,31.0,DUVAL,561.0,JACKSONVILLE FL
7854787,2012,61,61,F,600.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
7855354,2012,4904,4904,D,919.0,6.0,CA,73.0,SAN DIEGO,825.0,SAN DIEGO CA
7855901,2012,32,32,F,959.0,6.0,CA,7.0,BUTTE,868.0,CHICO-REDDING CA
7856055,2012,6918,6918,M,502.0,19.0,IA,49.0,DALLAS,679.0,DES MOINES-AMES IA
7856486,2012,6901,6901,M,265.0,54.0,WV,61.0,MONONGALIA,508.0,PITTSBURGH PA
7856535,2012,4904,4904,D,951.0,6.0,CA,85.0,SANTA CLARA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7856644,2012,844,29,F,295.0,45.0,SC,51.0,HORRY,570.0,FLORENCE-MYRTLE BEACH SC
7856799,2012,4901,4901,D,484.0,26.0,MI,49.0,GENESEE,513.0,FLINT-SAGINAW-BAY CITY MI
7856807,2012,4904,4904,D,352.0,1.0,AL,73.0,JEFFERSON,630.0,BIRMINGHAM (ANNISTON TUSCALOOSA) AL
7857264,2012,6918,6918,M,687.0,31.0,NE,119.0,MADISON,624.0,SIOUX CITY IA
7857341,2012,4901,4901,D,900.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7858378,2012,136,866,F,335.0,12.0,FL,57.0,HILLSBOROUGH,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
7858754,2012,184,184,F,913.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7858876,2012,6918,6918,M,513.0,19.0,IA,63.0,EMMET,624.0,SIOUX CITY IA
7858894,2012,32,32,F,945.0,6.0,CA,13.0,CONTRA COSTA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7859356,2012,4901,4901,D,923.0,6.0,CA,71.0,SAN BRNRDINO,803.0,LOS ANGELES CA
7859420,2012,4904,4904,D,840.0,49.0,UT,11.0,DAVIS,770.0,SALT LAKE CITY UT
7859560,2012,8199,8199,C,437.0,39.0,OH,59.0,GUERNSEY,535.0,COLUMBUS OH
7859651,2012,4904,4904,D,366.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
7859759,2012,4901,4901,D,950.0,6.0,CA,85.0,SANTA CLARA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7859977,2012,4904,4904,D,450.0,39.0,OH,17.0,BUTLER,515.0,CINCINNATI OH
7860833,2012,8199,8199,C,409.0,21.0,KY,13.0,BELL,557.0,KNOXVILLE TN
7860891,2012,6918,6918,M,675.0,20.0,KS,155.0,RENO,678.0,WICHITA-HUTCHINSON PLUS KS
7861131,2012,5851,5851,M,471.0,18.0,IN,61.0,HARRISON,529.0,LOUISVILLE KY
7861275,2012,5851,5851,M,344.0,12.0,FL,75.0,LEVY,592.0,GAINESVILLE FL
7861322,2012,6901,6901,M,553.0,27.0,MN,3.0,ANOKA,613.0,MINNEAPOLIS-ST PAUL MN
7861326,2012,4901,4901,D,281.0,37.0,NC,71.0,GASTON,517.0,CHARLOTTE NC
7861697,2012,6918,6918,M,691.0,31.0,NE,111.0,LINCOLN,740.0,NORTH PLATTE NE
7861806,2012,8199,8199,C,153.0,42.0,PA,125.0,WASHINGTON,508.0,PITTSBURGH PA
7862132,2012,4901,4901,D,82.0,34.0,NJ,9.0,CAPE MAY,504.0,PHILADELPHIA PA
7862177,2012,4901,4901,D,931.0,6.0,CA,83.0,SANTA BRBARA,855.0,SANTA BARBARA-SANTA MARIA CA
7862368,2012,4904,4904,D,365.0,1.0,AL,3.0,BALDWIN,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
7862521,2012,32,32,F,945.0,6.0,CA,13.0,CONTRA COSTA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7862530,2012,89,89,F,152.0,42.0,PA,3.0,ALLEGHENY,508.0,PITTSBURGH PA
7862535,2012,4901,4901,D,189.0,42.0,PA,17.0,BUCKS,504.0,PHILADELPHIA PA
7862771,2012,4904,4904,D,351.0,1.0,AL,117.0,SHELBY,630.0,BIRMINGHAM (ANNISTON TUSCALOOSA) AL
7862924,2012,32,32,F,945.0,6.0,CA,13.0,CONTRA COSTA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7862933,2012,89,89,F,152.0,42.0,PA,3.0,ALLEGHENY,508.0,PITTSBURGH PA
7862983,2012,4901,4901,D,956.0,6.0,CA,113.0,YOLO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
7863262,2012,4904,4904,D,117.0,36.0,NY,103.0,SUFFOLK,501.0,NEW YORK NY
7863341,2012,4901,4901,D,27.0,25.0,MA,5.0,BRISTOL,521.0,PROVIDENCE-NEW BEDFORD RI-MA
7863653,2012,6,6,F,600.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
7863808,2012,839,92,F,226.0,51.0,VA,69.0,FREDERICK,511.0,WASHINGTON DC (HAGERSTOWN MD)
7863898,2012,5851,5851,M,125.0,36.0,NY,71.0,ORANGE,501.0,NEW YORK NY
7864383,2012,4904,4904,D,852.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
7864441,2012,236,236,F,934.0,6.0,CA,79.0,SAN L OBISPO,855.0,SANTA BARBARA-SANTA MARIA CA
7864459,2012,6,6,F,600.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
7864550,2012,4904,4904,D,532.0,55.0,WI,79.0,MILWAUKEE,617.0,MILWAUKEE WI
7864595,2012,4901,4901,D,908.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7865229,2012,4901,4901,D,117.0,36.0,NY,103.0,SUFFOLK,501.0,NEW YORK NY
7865401,2012,4901,4901,D,958.0,6.0,CA,67.0,SACRAMENTO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
7865995,2012,4904,4904,D,850.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
7866207,2012,4901,4901,D,902.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7866225,2012,236,236,F,925.0,6.0,CA,65.0,RIVERSIDE,803.0,LOS ANGELES CA
7866398,2012,4904,4904,D,853.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
7866561,2012,4904,4904,D,841.0,49.0,UT,35.0,SALT LAKE,770.0,SALT LAKE CITY UT
7866696,2012,248,248,F,329.0,12.0,FL,9.0,BREVARD,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
7867013,2012,4901,4901,D,934.0,6.0,CA,79.0,SAN L OBISPO,855.0,SANTA BARBARA-SANTA MARIA CA
7867285,2012,4904,4904,D,282.0,37.0,NC,119.0,MECKLENBURG,517.0,CHARLOTTE NC
7867607,2012,4904,4904,D,857.0,4.0,AZ,19.0,PIMA,789.0,TUCSON (SIERRA VISTA) AZ
7867883,2012,4904,4904,D,945.0,6.0,CA,13.0,CONTRA COSTA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7868173,2012,4904,4904,D,840.0,49.0,UT,35.0,SALT LAKE,770.0,SALT LAKE CITY UT
7868413,2012,4904,4904,D,913.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7868625,2012,4901,4901,D,900.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7869055,2012,89,89,F,439.0,39.0,OH,29.0,COLUMBIANA,536.0,YOUNGSTOWN OH
7869354,2012,6918,6918,M,790.0,48.0,TX,111.0,DALLAM,634.0,AMARILLO TX
7869431,2012,4901,4901,D,934.0,6.0,CA,79.0,SAN L OBISPO,855.0,SANTA BARBARA-SANTA MARIA CA
7869622,2012,4904,4904,D,956.0,6.0,CA,67.0,SACRAMENTO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
7869898,2012,839,63,F,194.0,42.0,PA,91.0,MONTGOMERY,504.0,PHILADELPHIA PA
7870160,2012,6918,6918,M,790.0,48.0,TX,357.0,OCHILTREE,634.0,AMARILLO TX
7870428,2012,4904,4904,D,956.0,6.0,CA,67.0,SACRAMENTO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
7870737,2012,5851,5851,M,275.0,37.0,NC,191.0,WAYNE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
7871238,2012,210,210,F,840.0,49.0,UT,49.0,UTAH,770.0,SALT LAKE CITY UT
7871284,2012,128,128,F,856.0,4.0,AZ,19.0,PIMA,789.0,TUCSON (SIERRA VISTA) AZ
7871446,2012,4901,4901,D,945.0,6.0,CA,13.0,CONTRA COSTA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7871473,2012,89,89,F,439.0,39.0,OH,29.0,COLUMBIANA,536.0,YOUNGSTOWN OH
7871514,2012,6901,6901,M,852.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
7871963,2012,4904,4904,D,727.0,5.0,AR,143.0,WASHINGTON,670.0,FT SMITH-FAY-SPRNGDL-RGRS
7872121,2012,4901,4901,D,906.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7872366,2012,4904,4904,D,724.0,5.0,AR,31.0,CRAIGHEAD,734.0,JONESBORO AR
7872578,2012,6914,6914,M,825.0,56.0,WY,13.0,FREMONT,767.0,CASPER-RIVERTON WY
7872655,2012,4901,4901,D,924.0,6.0,CA,71.0,SAN BRNRDINO,803.0,LOS ANGELES CA
7873123,2012,4904,4904,D,112.0,36.0,NY,47.0,KINGS,501.0,NEW YORK NY
7873289,2012,130,130,F,432.0,39.0,OH,49.0,FRANKLIN,535.0,COLUMBUS OH
7873461,2012,4901,4901,D,951.0,6.0,CA,85.0,SANTA CLARA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7873846,2012,257,257,F,281.0,37.0,NC,45.0,CLEVELAND,517.0,CHARLOTTE NC
7873864,2012,4901,4901,D,927.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
7874095,2012,5851,5851,M,564.0,27.0,MN,159.0,WADENA,613.0,MINNEAPOLIS-ST PAUL MN
7874267,2012,4901,4901,D,930.0,6.0,CA,111.0,VENTURA,803.0,LOS ANGELES CA
7874363,2012,4901,4901,D,480.0,26.0,MI,125.0,OAKLAND,505.0,DETROIT MI
7874670,2012,4901,4901,D,913.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7874901,2012,174,174,F,535.0,55.0,WI,25.0,DANE,669.0,MADISON WI
7874996,2012,6918,6918,M,797.0,48.0,TX,475.0,WARD,633.0,ODESSA-MIDLAND TX
7875100,2012,130,130,F,439.0,39.0,OH,13.0,BELMONT,554.0,WHEELING-STEUBENVILLE WV-OH
7875820,2012,32,32,F,946.0,6.0,CA,1.0,ALAMEDA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7875879,2012,4901,4901,D,917.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7876205,2012,6914,6914,M,823.0,56.0,WY,7.0,CARBON,751.0,DENVER CO
7876799,2012,4904,4904,D,720.0,5.0,AR,119.0,PULASKI,693.0,LITTLE ROCK-PINE BLUFF AR
7877817,2012,6918,6918,M,797.0,48.0,TX,3.0,ANDREWS,633.0,ODESSA-MIDLAND TX
7878057,2012,5851,5851,M,492.0,26.0,MI,75.0,JACKSON,551.0,LANSING MI
7878084,2012,4904,4904,D,306.0,13.0,GA,59.0,CLARKE,524.0,ATLANTA GA
7878134,2012,61,61,F,604.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
7878202,2012,6914,6914,M,564.0,27.0,MN,1.0,AITKIN,613.0,MINNEAPOLIS-ST PAUL MN
7878623,2012,6918,6918,M,691.0,31.0,NE,101.0,KEITH,751.0,DENVER CO
7879217,2012,4904,4904,D,855.0,4.0,AZ,9.0,GRAHAM,753.0,PHOENIX AZ
7879497,2012,844,29,F,299.0,45.0,SC,13.0,BEAUFORT,507.0,SAVANNAH GA
7879778,2012,4904,4904,D,199.0,10.0,DE,5.0,SUSSEX,576.0,SALISBURY MD
7880584,2012,4904,4904,D,490.0,26.0,MI,77.0,KALAMAZOO,563.0,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK MI
7880658,2012,5851,5851,M,61.0,9.0,CT,3.0,HARTFORD,533.0,HARTFORD & NEW HAVEN CT
7880706,2012,844,29,F,294.0,45.0,SC,19.0,CHARLESTON,519.0,CHARLESTON SC
7881109,2012,32,32,F,970.0,41.0,OR,27.0,HOOD RIVER,820.0,PORTLAND OR
7881118,2012,4901,4901,D,939.0,6.0,CA,53.0,MONTEREY,828.0,MONTEREY-SALINAS CA
7881521,2012,4901,4901,D,900.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7881586,2012,4904,4904,D,238.0,51.0,VA,149.0,PRINCE GEO,556.0,RICHMOND-PETERSBURG VA
7881874,2012,89,89,F,152.0,42.0,PA,3.0,ALLEGHENY,508.0,PITTSBURGH PA
7882010,2012,111,111,F,282.0,37.0,NC,119.0,MECKLENBURG,517.0,CHARLOTTE NC
7882038,2012,4904,4904,D,852.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
7882309,2012,130,130,F,424.0,21.0,KY,107.0,HOPKINS,649.0,EVANSVILLE IN
7882413,2012,4904,4904,D,440.0,39.0,OH,35.0,CUYAHOGA,510.0,CLEVELAND OH
7882961,2012,4901,4901,D,112.0,36.0,NY,47.0,KINGS,501.0,NEW YORK NY
7883133,2012,4901,4901,D,936.0,6.0,CA,39.0,MADERA,866.0,FRESNO-VISALIA CA
7883650,2012,4904,4904,D,857.0,4.0,AZ,19.0,PIMA,789.0,TUCSON (SIERRA VISTA) AZ
7883882,2012,9651,9651,L,338.0,12.0,FL,105.0,POLK,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
7884206,2012,61,61,F,600.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
7884342,2012,4901,4901,D,917.0,6.0,CA,71.0,SAN BRNRDINO,803.0,LOS ANGELES CA
7884406,2012,4904,4904,D,452.0,39.0,OH,61.0,HAMILTON,515.0,CINCINNATI OH
7884609,2012,6,6,F,600.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
7884810,2012,4904,4904,D,233.0,51.0,VA,550.0,CHESAPEAKE,544.0,NORFOLK-PORTSMOUTH-NEWPORT NEWS VA
7885320,2012,8106,8106,C,56.0,50.0,VT,23.0,WASHINGTON,523.0,BURLINGTON-PLATTSBURGH VT-NY
7885551,2012,4901,4901,D,902.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7886548,2012,4904,4904,D,908.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7886624,2012,4904,4904,D,600.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
7886701,2012,873,873,F,946.0,6.0,CA,1.0,ALAMEDA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7886760,2012,4901,4901,D,921.0,6.0,CA,73.0,SAN DIEGO,825.0,SAN DIEGO CA
7886910,2012,4901,4901,D,296.0,45.0,SC,47.0,GREENWOOD,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
7886951,2012,5851,5851,M,336.0,12.0,FL,57.0,HILLSBOROUGH,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
7887326,2012,32,32,F,857.0,4.0,AZ,19.0,PIMA,789.0,TUCSON (SIERRA VISTA) AZ
7888141,2012,8106,8106,C,56.0,50.0,VT,23.0,WASHINGTON,523.0,BURLINGTON-PLATTSBURGH VT-NY
7888295,2012,6918,6918,M,626.0,17.0,IL,125.0,MASON,675.0,PEORIA-BLOOMINGTON IL
7888775,2012,4901,4901,D,917.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7888884,2012,124,124,F,70.0,34.0,NJ,17.0,HUDSON,501.0,NEW YORK NY
7889133,2012,4904,4904,D,148.0,36.0,NY,3.0,ALLEGANY,514.0,BUFFALO NY
7889581,2012,4901,4901,D,920.0,6.0,CA,73.0,SAN DIEGO,825.0,SAN DIEGO CA
7889772,2012,4904,4904,D,900.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7889927,2012,5851,5851,M,480.0,26.0,MI,99.0,MACOMB,505.0,DETROIT MI
7890790,2012,4901,4901,D,917.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7891596,2012,4901,4901,D,959.0,6.0,CA,7.0,BUTTE,868.0,CHICO-REDDING CA
7891770,2012,5851,5851,M,770.0,48.0,TX,201.0,HARRIS,618.0,HOUSTON TX
7891999,2012,4901,4901,D,950.0,6.0,CA,85.0,SANTA CLARA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
7892266,2012,6,6,F,600.0,17.0,IL,97.0,LAKE,602.0,CHICAGO IL
7892402,2012,4901,4901,D,900.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7892760,2012,4901,4901,D,496.0,26.0,MI,79.0,KALKASKA,540.0,TRAVERSE CITY-CADILLAC MI
7892805,2012,4901,4901,D,917.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
7893163,2012,4901,4901,D,481.0,26.0,MI,163.0,WAYNE,505.0,DETROIT MI
7893208,2012,4901,4901,D,906.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
